temps;MGA;MDR
0013.983;4344;5446
0013.989;4344;5339
0013.998;4344;5425
0014.008;4344;5339
0014.018;4344;5343
0014.030;4344;5193
0014.039;4344;5232
0014.049;4344;5275
0014.061;4344;5275
0014.069;4344;5275
0014.078;4344;5296
0014.088;4344;5296
0014.100;4344;5239
0014.110;4344;5211
0014.117;4344;5211
0014.129;4344;5268
0014.140;4344;5350
0014.148;4344;5378
0014.158;4344;5407
0014.168;4344;5357
0014.181;4344;5425
0014.191;4344;5403
0014.199;4344;5439
0014.209;4344;5418
0014.220;4344;5475
0014.228;4344;5375
0014.238;4344;5375
0014.248;4344;5375
0014.259;4344;5439
0014.269;4344;5357
0014.283;4344;5321
0014.298;4344;5264
0014.308;4344;5293
0014.318;4344;5307
0014.328;4344;5328
0014.341;4344;5271
0014.349;4344;5271
0014.359;4344;5328
0014.367;4344;5357
0014.378;4344;5271
0014.388;4344;5243
0014.398;4344;5328
0014.408;4344;5328
0014.421;4344;5328
0014.429;4344;5328
0014.445;4344;5385
0014.460;4344;5385
0014.468;4344;5443
0014.478;4344;5307
0014.488;4344;5307
0014.501;4344;5307
0014.509;4344;5307
0014.517;4344;5328
0014.527;4344;5328
0014.540;4344;5300
0014.548;4344;5172
0014.558;4344;5307
0014.569;4344;5364
0014.579;4344;5393
0014.587;4344;5364
0014.597;4344;5421
0014.607;4344;5286
0014.620;4344;5343
0014.628;4344;5286
0014.638;4344;5343
0014.649;4344;5364
0014.657;4344;5328
0014.667;4344;5328
0014.677;4344;5385
0014.687;4344;5214
0014.700;4344;5385
0014.708;4344;5385
0014.718;4344;5328
0014.735;4344;5328
0014.747;4344;5271
0014.757;4344;5268
0014.768;4344;5239
0014.780;4344;5418
0014.788;4344;5339
0014.798;4344;5396
0014.806;4344;5396
0014.819;4344;5357
0014.827;4344;5414
0014.837;4344;5414
0014.848;4344;5471
0014.860;4344;5336
0014.868;4344;5336
0014.884;4344;5278
0014.897;4344;5336
0014.907;4344;5300
0014.917;4344;5300
0014.929;4344;5286
0014.938;4344;5286
0014.948;4344;5400
0014.958;4344;5343
0014.966;4344;5343
0014.979;4344;5286
0014.987;4344;5172
0014.997;4344;5307
0015.008;4344;5450
0015.018;4344;5400
0015.026;4344;5343
0015.041;4344;5286
0015.049;4344;5343
0015.057;4344;5286
0015.067;4344;5321
0015.077;4344;5207
0015.088;4344;5307
0015.104;4344;5246
0015.116;4344;5303
0015.127;4344;5246
0015.137;4344;5275
0015.147;4344;5218
0015.157;4344;5303
0015.168;4344;5418
0015.176;4344;5396
0015.188;4344;5396
0015.196;4344;5432
0015.207;4344;5389
0015.231;4344;5389
0015.248;4344;5314
0015.270;4344;5435
0015.280;4344;5378
0015.291;4344;5321
0015.311;4344;5343
0015.324;4344;5286
0015.346;4344;5278
0015.361;4344;5311
0015.391;4344;5350
0015.408;4344;5325
0015.418;4344;5353
0015.426;4344;5410
0015.436;4344;5410
0015.445;4344;5353
0015.457;4344;5353
0015.465;4344;5410
0015.475;4344;5353
0015.486;4344;5268
0015.496;4344;5353
0015.506;4344;5296
0015.516;4344;5353
0015.527;4344;5375
0015.539;4344;5289
0015.553;4344;5289
0015.566;4344;5289
0015.576;4344;5289
0015.592;4344;5271
0015.607;4344;5214
0015.617;4344;5328
0015.625;4344;5271
0015.638;4344;5271
0015.646;4344;5385
0015.658;4344;5186
0015.664;4344;5293
0015.677;4344;5385
0015.687;4344;5414
0015.697;4344;5364
0015.705;4344;5364
0015.715;4344;5229
0015.726;4344;5343
0015.736;4344;5343
0015.744;4344;5286
0015.757;4344;5286
0015.773;4344;5229
0015.785;4344;5400
0015.795;4344;5286
0015.806;4344;5200
0015.816;4344;5250
0015.824;4344;5221
0015.837;4344;5364
0015.845;4344;5282
0015.857;4344;5286
0015.865;4344;5343
0015.876;4344;5300
0015.886;4344;5300
0015.896;4344;5414
0015.906;4344;5393
0015.915;4344;5278
0015.925;4344;5414
0015.935;4344;5414
0015.946;4344;5357
0015.956;4344;5414
0015.968;4344;5421
0015.982;4344;5364
0015.995;4344;5336
0016.005;4344;5364
0016.017;4344;5368
0016.023;4344;5254
0016.034;4344;5311
0016.044;4344;5275
0016.058;4344;5172
0016.064;4344;5250
0016.075;4344;5157
0016.085;4344;5293
0016.097;4344;5236
0016.104;4344;5350
0016.116;4344;5271
0016.126;4344;5271
0016.134;4344;5271
0016.145;4344;5385
0016.155;4344;5328
0016.163;4344;5328
0016.175;4344;5400
0016.184;4344;5400
0016.196;4344;5257
0016.204;4344;5264
0016.214;4344;5321
0016.225;4344;5357
0016.235;4344;5357
0016.245;4344;5357
0016.257;4344;5357
0016.264;4344;5300
0016.276;4344;5300
0016.288;4344;5357
0016.294;4344;5357
0016.305;4344;5243
0016.315;4344;5300
0016.323;4344;5243
0016.335;4344;5321
0016.346;4344;5321
0016.362;4344;5321
0016.378;4344;5400
0016.385;4344;5286
0016.395;4344;5343
0016.405;4344;5343
0016.415;4344;5321
0016.426;4344;5321
0016.434;4344;5321
0016.444;4344;5321
0016.454;4344;5378
0016.467;4344;5378
0016.475;4344;5378
0016.485;4344;5378
0016.495;4344;5414
0016.504;4344;5243
0016.518;4344;5357
0016.524;4344;5357
0016.538;4344;5364
0016.553;4344;5357
0016.565;4344;5300
0016.577;4344;5264
0016.584;4344;5264
0016.594;4344;5264
0016.604;4344;5286
0016.616;4344;5328
0016.627;4344;5328
0016.635;4344;5214
0016.645;4344;5271
0016.653;4344;5243
0016.664;4344;5271
0016.674;4344;5385
0016.686;4344;5328
0016.694;4344;5443
0016.703;4344;5364
0016.715;4344;5286
0016.725;4344;5400
0016.733;4344;5321
0016.744;4344;5414
0016.754;4344;5414
0016.764;4344;5443
0016.778;4344;5278
0016.785;4344;5336
0016.795;4344;5336
0016.803;4344;5278
0016.813;4344;5421
0016.824;4344;5336
0016.834;4344;5278
0016.844;4344;5221
0016.854;4344;5264
0016.863;4344;5343
0016.873;4344;5343
0016.883;4344;5229
0016.893;4344;5307
0016.906;4344;5364
0016.914;4344;5364
0016.924;4344;5364
0016.934;4344;5343
0016.943;4344;5400
0016.953;4344;5457
0016.963;4344;5378
0016.974;4344;5407
0016.984;4344;5378
0016.992;4344;5378
0017.002;4344;5378
0017.013;4344;5414
0017.023;4344;5414
0017.033;4344;5243
0017.043;4344;5243
0017.054;4344;5300
0017.064;4344;5414
0017.074;4344;5243
0017.082;4344;5186
0017.095;4344;5343
0017.103;4344;5343
0017.113;4344;5343
0017.123;4344;5286
0017.134;4344;5286
0017.144;4344;5343
0017.152;4344;5343
0017.162;4344;5371
0017.173;4344;5286
0017.183;4344;5286
0017.193;4344;5229
0017.203;4344;5328
0017.214;4344;5214
0017.224;4344;5293
0017.234;4344;5293
0017.242;4344;5289
0017.253;4344;5261
0017.263;4344;5346
0017.273;4344;5261
0017.283;4344;5296
0017.294;4344;5418
0017.304;4344;5403
0017.320;4344;5339
0017.335;4344;5311
0017.345;4344;5343
0017.353;4344;5457
0017.361;4344;5357
0017.374;4344;5414
0017.382;4344;5300
0017.392;4344;5357
0017.402;4344;5300
0017.413;4344;5264
0017.423;4344;5364
0017.431;4344;5393
0017.446;4344;5307
0017.454;4344;5278
0017.462;4344;5307
0017.472;4344;5229
0017.482;4344;5286
0017.493;4344;5250
0017.511;4344;5328
0017.523;4344;5357
0017.534;4344;5357
0017.542;4344;5471
0017.552;4344;5343
0017.562;4344;5286
0017.573;4344;5264
0017.583;4344;5464
0017.591;4344;5328
0017.603;4344;5243
0017.612;4344;5328
0017.622;4344;5385
0017.632;4344;5385
0017.642;4344;5414
0017.653;4344;5364
0017.663;4344;5364
0017.671;4344;5393
0017.690;4344;5368
0017.702;4344;5282
0017.712;4344;5332
0017.722;4344;5332
0017.733;4344;5332
0017.743;4344;5332
0017.751;4344;5332
0017.761;4344;5303
0017.772;4344;5246
0017.782;4344;5332
0017.798;4344;5289
0017.813;4344;5286
0017.821;4344;5286
0017.831;4344;5286
0017.842;4344;5364
0017.852;4344;5364
0017.862;4344;5421
0017.870;4344;5343
0017.885;4344;5400
0017.893;4344;5400
0017.901;4344;5343
0017.912;4344;5336
0017.926;4344;5339
0017.940;4344;5361
0017.953;4344;5532
0017.963;4344;5368
0017.971;4344;5339
0017.981;4344;5275
0017.992;4344;5303
0018.002;4344;5154
0018.012;4344;5346
0018.022;4344;5232
0018.033;4344;5346
0018.043;4344;5289
0018.051;4344;5346
0018.061;4344;5375
0018.072;4344;5346
0018.082;4344;5346
0018.092;4344;5286
0018.107;4344;5400
0018.121;4344;5410
0018.131;4344;5382
0018.142;4344;5439
0018.152;4344;5361
0018.164;4344;5303
0018.173;4344;5189
0018.189;4344;5268
0018.201;4344;5403
0018.211;4344;5403
0018.222;4344;5346
0018.232;4344;5346
0018.242;4344;5346
0018.259;4344;5289
0018.271;4344;5403
0018.281;4344;5432
0018.292;4344;5325
0018.302;4344;5268
0018.312;4344;5211
0018.322;4344;5403
0018.330;4344;5403
0018.343;4344;5289
0018.351;4344;5346
0018.361;4344;5346
0018.372;4344;5346
0018.382;4344;5346
0018.390;4344;5289
0018.400;4344;5343
0018.411;4344;5250
0018.421;4344;5286
0018.431;4344;5229
0018.442;4344;5286
0018.452;4344;5400
0018.462;4344;5286
0018.478;4344;5400
0018.491;4344;5343
0018.503;4344;5400
0018.509;4344;5286
0018.522;4344;5378
0018.532;4344;5300
0018.548;4344;5378
0018.565;4344;5343
0018.571;4344;5343
0018.581;4344;5307
0018.589;4344;5385
0018.602;4344;5443
0018.612;4344;5286
0018.620;4344;5229
0018.630;4344;5229
0018.641;4344;5343
0018.651;4344;5314
0018.661;4344;5229
0018.671;4344;5314
0018.682;4344;5314
0018.698;4344;5314
0018.710;4344;5371
0018.721;4344;5428
0018.733;4344;5264
0018.741;4344;5350
0018.749;4344;5350
0018.768;4344;5407
0018.780;4344;5521
0018.793;4344;5425
0018.803;4344;5453
0018.811;4344;5346
0018.821;4344;5289
0018.831;4344;5396
0018.840;4344;5311
0018.850;4344;5275
0018.860;4344;5154
0018.870;4344;5289
0018.881;4344;5289
0018.891;4344;5229
0018.899;4344;5193
0018.918;4344;5350
0018.930;4344;5350
0018.942;4344;5385
0018.948;4344;5271
0018.959;4344;5385
0018.971;4344;5421
0018.979;4344;5400
0018.989;4344;5400
0019.000;4344;5286
0019.010;4344;5400
0019.026;4344;5286
0019.041;4344;5321
0019.051;4344;5378
0019.059;4344;5321
0019.069;4344;5264
0019.080;4344;5343
0019.092;4344;5229
0019.098;4344;5314
0019.108;4344;5229
0019.123;4344;5286
0019.137;4344;5314
0019.150;4344;5286
0019.160;4344;5371
0019.170;4344;5371
0019.178;4344;5314
0019.188;4344;5371
0019.207;4344;5350
0019.219;4344;5350
0019.230;4344;5264
0019.240;4344;5435
0019.250;4344;5393
0019.260;4344;5229
0019.270;4344;5407
0019.279;4344;5407
0019.289;4344;5528
0019.299;4344;5364
0019.310;4344;5364
0019.320;4344;5307
0019.330;4344;5307
0019.338;4344;5421
0019.348;4344;5421
0019.359;4344;5250
0019.369;4344;5221
0019.379;4344;5271
0019.390;4344;5300
0019.400;4344;5300
0019.410;4344;5243
0019.420;4344;5186
0019.433;4344;5229
0019.439;4344;5229
0019.449;4344;5300
0019.459;4344;5214
0019.469;4344;5143
0019.480;4344;5221
0019.492;4344;5132
0019.500;4344;5296
0019.508;4344;5353
0019.519;4344;5353
0019.529;4344;5339
0019.539;4344;5425
0019.550;4344;5303
0019.560;4344;5361
0019.570;4344;5339
0019.586;4344;5403
0019.599;4344;5382
0019.613;4344;5325
0019.622;4344;5239
0019.630;4344;5382
0019.640;4344;5346
0019.650;4344;5346
0019.658;4344;5346
0019.668;4344;5346
0019.683;4344;5311
0019.689;4344;5282
0019.699;4344;5368
0019.712;4344;5282
0019.718;4344;5368
0019.736;4344;5346
0019.748;4344;5325
0019.759;4344;5382
0019.769;4344;5471
0019.777;4344;5364
0019.787;4344;5364
0019.798;4344;5364
0019.808;4344;5421
0019.818;4344;5393
0019.828;4344;5271
0019.839;4344;5236
0019.849;4344;5371
0019.859;4344;5278
0019.874;4344;5239
0019.888;4344;5239
0019.898;4344;5239
0019.908;4344;5211
0019.921;4344;5268
0019.931;4344;5268
0019.939;4344;5268
0019.947;4344;5346
0019.958;4344;5346
0019.970;4344;5410
0019.978;4344;5425
0019.988;4344;5432
0019.999;4344;5418
0020.009;4344;5510
0020.017;4344;5353
0020.030;4344;5571
0020.038;4344;5407
0020.048;4344;5464
0020.062;4344;5357
0020.068;4344;5328
0020.079;4344;5361
0020.089;4344;5303
0020.099;4344;5289
0020.107;4344;5332
0020.118;4344;5375
0020.128;4344;5318
0020.138;4344;5375
0020.146;4344;5225
0020.157;4344;5246
0020.169;4344;5239
0020.179;4344;5225
0020.188;4344;5303
0020.198;4344;5218
0020.208;4344;5275
0020.224;4344;5271
0020.239;4344;5328
0020.249;4344;5214
0020.257;4344;5328
0020.268;4344;5328
0020.278;4344;5414
0020.288;4344;5307
0020.296;4344;5364
0020.306;4344;5364
0020.321;4344;5371
0020.335;4344;5400
0020.350;4344;5400
0020.358;4344;5428
0020.368;4344;5378
0020.379;4344;5357
0020.389;4344;5186
0020.397;4344;5264
0020.407;4344;5150
0020.420;4344;5286
0020.428;4344;5229
0020.436;4344;6020
0020.448;4344;5264
0020.457;4344;5172
0020.469;4344;5293
0020.477;4344;5293
0020.488;4344;5350
0020.496;4344;5264
0020.506;4344;5328
0020.518;4344;5243
0020.529;4344;5450
0020.537;4344;5254
0020.547;4344;5196
0020.557;4344;5475
0020.568;4344;5396
0020.578;4344;5378
0020.586;4344;5300
0020.598;4344;5357
0020.607;4344;5357
0020.617;4344;5357
0020.627;4344;5357
0020.637;4344;5357
0020.648;4344;5300
0020.658;4344;5300
0020.668;4344;5300
0020.678;4344;5264
0020.687;4344;5321
0020.697;4344;5343
0020.707;4344;5286
0020.717;4344;5229
0020.728;4344;5229
0020.738;4344;5421
0020.748;4344;5400
0020.758;4344;5371
0020.769;4344;5314
0020.777;4344;5314
0020.787;4344;5350
0020.797;4344;5350
0020.810;4344;5350
0020.816;4344;5350
0020.828;4344;5407
0020.836;4344;5350
0020.847;4344;5293
0020.857;4344;5293
0020.869;4344;5207
0020.879;4344;5371
0020.890;4344;5172
0020.900;4344;5307
0020.906;4344;5250
0020.918;4344;5336
0020.927;4344;5336
0020.937;4344;5336
0020.947;4344;5332
0020.955;4344;5332
0020.968;4344;5332
0020.976;4344;5332
0020.986;4344;5446
0020.996;4344;5368
0021.007;4344;5482
0021.017;4344;5443
0021.027;4344;5421
0021.035;4344;5364
0021.048;4344;5250
0021.056;4344;5250
0021.066;4344;5421
0021.076;4344;5364
0021.087;4344;5307
0021.095;4344;5307
0021.109;4344;5364
0021.115;4344;5307
0021.134;4344;5328
0021.146;4344;5243
0021.159;4344;5186
0021.167;4344;5264
0021.177;4344;5350
0021.185;4344;5264
0021.195;4344;5350
0021.206;4344;5321
0021.216;4344;5264
0021.226;4344;5321
0021.236;4344;5229
0021.247;4344;5343
0021.255;4344;5400
0021.265;4344;5400
0021.276;4344;5400
0021.286;4344;5400
0021.296;4344;5378
0021.306;4344;5278
0021.316;4344;5393
0021.329;4344;5421
0021.337;4344;5507
0021.354;4344;5314
0021.366;4344;5343
0021.376;4344;5289
0021.384;4344;5311
0021.395;4344;5368
0021.405;4344;5311
0021.415;4344;5150
0021.425;4344;5286
0021.436;4344;5286
0021.446;4344;5286
0021.464;4344;5364
0021.477;4344;5307
0021.485;4344;5343
0021.495;4344;5343
0021.506;4344;5343
0021.518;4344;5286
0021.526;4344;5286
0021.534;4344;5343
0021.545;4344;5343
0021.555;4344;5286
0021.565;4344;5343
0021.575;4344;5286
0021.585;4344;5343
0021.596;4344;5286
0021.606;4344;5343
0021.614;4344;5343
0021.624;4344;5343
0021.637;4344;5343
0021.645;4344;5286
0021.655;4344;5343
0021.665;4344;5286
0021.676;4344;5343
0021.686;4344;5378
0021.694;4344;5378
0021.707;4344;5357
0021.715;4344;5357
0021.725;4344;5450
0021.744;4344;5371
0021.756;4344;5343
0021.764;4344;5318
0021.774;4344;5318
0021.785;4344;5432
0021.795;4344;5261
0021.807;4344;5346
0021.815;4344;5261
0021.826;4344;5346
0021.836;4344;5346
0021.846;4344;5318
0021.856;4344;5311
0021.865;4344;5311
0021.877;4344;5396
0021.885;4344;5311
0021.895;4344;5311
0021.904;4344;5225
0021.918;4344;5246
0021.926;4344;5189
0021.934;4344;5353
0021.945;4344;5353
0021.955;4344;5353
0021.965;4344;5353
0021.980;4344;5353
0021.996;4344;5268
0022.012;4344;5303
0022.025;4344;5389
0022.035;4344;5389
0022.045;4344;5332
0022.053;4344;5246
0022.064;4344;5332
0022.074;4344;5393
0022.084;4344;5307
0022.094;4344;5336
0022.105;4344;5336
