temps;MGA;MDR
0013.428;4344;4993
0013.440;4344;5057
0013.448;4344;4972
0013.460;4344;5065
0013.469;4344;4893
0013.477;4344;5007
0013.489;4344;5007
0013.506;4344;4893
0013.518;4344;4950
0013.528;4344;4950
0013.540;4344;4915
0013.547;4344;5029
0013.557;4344;4972
0013.569;4344;5032
0013.579;4344;5032
0013.588;4344;4918
0013.598;4344;5032
0013.608;4344;4975
0013.620;4344;4897
0013.627;4344;4954
0013.637;4344;4954
0013.647;4344;4954
0013.659;4344;4954
0013.668;4344;4954
0013.678;4344;4897
0013.694;4344;5011
0013.707;4344;4954
0013.717;4344;5011
0013.727;4344;5011
0013.739;4344;5040
0013.748;4344;4954
0013.760;4344;4983
0013.766;4344;5040
0013.778;4344;5040
0013.789;4344;5011
0013.805;4344;5040
0013.821;4344;5018
0013.828;4344;4933
0013.838;4344;4933
0013.848;4344;4961
0013.858;4344;5018
0013.867;4344;4961
0013.877;4344;4961
0013.887;4344;4983
0013.897;4344;4983
0013.910;4344;4861
0013.918;4344;5004
0013.928;4344;5004
0013.938;4344;4947
0013.949;4344;4947
0013.957;4344;5004
0013.967;4344;4918
0013.977;4344;4997
0013.988;4344;4940
0014.000;4344;4940
0014.008;4344;4940
0014.018;4344;4940
0014.035;4344;5018
0014.047;4344;5018
0014.057;4344;4997
0014.066;4344;4940
0014.076;4344;4997
0014.086;4344;4997
0014.098;4344;4940
0014.107;4344;4997
0014.117;4344;4997
0014.127;4344;4918
0014.137;4344;4997
0014.148;4344;4940
0014.158;4344;5018
0014.170;4344;5018
0014.176;4344;4961
0014.187;4344;5004
0014.197;4344;4975
0014.209;4344;4897
0014.217;4344;5011
0014.228;4344;4933
0014.238;4344;4961
0014.248;4344;5018
0014.256;4344;5018
0014.267;4344;5075
0014.277;4344;4990
0014.289;4344;5022
0014.297;4344;5022
0014.308;4344;5079
0014.318;4344;4879
0014.326;4344;4986
0014.336;4344;4929
0014.351;4344;4950
0014.357;4344;4893
0014.367;4344;4908
0014.377;4344;4904
0014.390;4344;4925
0014.398;4344;4925
0014.406;4344;4868
0014.416;4344;4890
0014.427;4344;4890
0014.437;4344;5004
0014.447;4344;4983
0014.457;4344;4961
0014.468;4344;5018
0014.478;4344;4904
0014.486;4344;5018
0014.496;4344;5018
0014.507;4344;5018
0014.519;4344;4904
0014.527;4344;4958
0014.537;4344;5015
0014.548;4344;5015
0014.556;4344;4901
0014.566;4344;4958
0014.577;4344;4872
0014.587;4344;4958
0014.595;4344;4843
0014.605;4344;4979
0014.620;4344;5072
0014.626;4344;4936
0014.636;4344;5050
0014.646;4344;4915
0014.657;4344;4972
0014.665;4344;5007
0014.677;4344;4986
0014.687;4344;4986
0014.698;4344;4929
0014.710;4344;5043
0014.716;4344;4933
0014.726;4344;4876
0014.737;4344;5068
0014.749;4344;4954
0014.757;4344;5011
0014.767;4344;4897
0014.775;4344;5011
0014.786;4344;4954
0014.796;4344;5011
0014.808;4344;5032
0014.817;4344;5032
0014.825;4344;5032
0014.837;4344;4997
0014.853;4344;4997
0014.866;4344;4997
0014.876;4344;4883
0014.886;4344;4997
0014.897;4344;4940
0014.905;4344;4940
0014.917;4344;4883
0014.925;4344;4940
0014.936;4344;4979
0014.946;4344;4979
0014.962;4344;5036
0014.977;4344;5093
0014.985;4344;4936
0014.995;4344;5050
0015.005;4344;5050
0015.016;4344;5032
0015.026;4344;4975
0015.036;4344;4975
0015.046;4344;4975
0015.057;4344;4975
0015.065;4344;4975
0015.075;4344;4940
0015.085;4344;4936
0015.096;4344;4993
0015.108;4344;4936
0015.116;4344;4901
0015.126;4344;4958
0015.137;4344;4958
0015.145;4344;4958
0015.155;4344;4901
0015.165;4344;4872
0015.176;4344;4929
0015.188;4344;4958
0015.196;4344;4929
0015.208;4344;5015
0015.219;4344;5050
0015.225;4344;5086
0015.235;4344;5065
0015.245;4344;5065
0015.256;4344;5072
0015.268;4344;5043
0015.276;4344;5043
0015.284;4344;4929
0015.295;4344;5043
0015.305;4344;5047
0015.315;4344;4990
0015.332;4344;5047
0015.346;4344;4961
0015.356;4344;4904
0015.364;4344;4961
0015.377;4344;4904
0015.385;4344;4876
0015.395;4344;4897
0015.405;4344;5040
0015.416;4344;5011
0015.426;4344;4983
0015.434;4344;4840
0015.444;4344;5068
0015.457;4344;4954
0015.465;4344;5040
0015.475;4344;5018
0015.486;4344;5018
0015.496;4344;5018
0015.504;4344;5047
0015.514;4344;4933
0015.527;4344;5047
0015.535;4344;5018
0015.551;4344;5018
0015.566;4344;5018
0015.576;4344;4965
0015.584;4344;5022
0015.594;4344;4965
0015.604;4344;5022
0015.615;4344;4965
0015.623;4344;4965
0015.633;4344;4901
0015.645;4344;5007
0015.656;4344;5007
0015.664;4344;5007
0015.674;4344;5007
0015.684;4344;5007
0015.695;4344;5007
0015.705;4344;4950
0015.715;4344;5007
0015.726;4344;5007
0015.736;4344;4943
0015.744;4344;4943
0015.754;4344;4943
0015.764;4344;4997
0015.775;4344;4940
0015.783;4344;4961
0015.795;4344;5018
0015.806;4344;5018
0015.814;4344;5018
0015.824;4344;5075
0015.834;4344;5054
0015.847;4344;5054
0015.857;4344;5032
0015.865;4344;5032
0015.875;4344;5157
0015.884;4344;5050
0015.894;4344;5050
0015.904;4344;5022
0015.914;4344;4993
0015.925;4344;5022
0015.935;4344;4965
0015.947;4344;5022
0015.955;4344;4993
0015.966;4344;4965
0015.974;4344;4965
0015.984;4344;4965
0015.998;4344;4958
0016.017;4344;4965
0016.027;4344;5015
0016.035;4344;4872
0016.044;4344;4929
0016.054;4344;4872
0016.064;4344;4929
0016.078;4344;4986
0016.095;4344;4983
0016.105;4344;4925
0016.113;4344;5097
0016.124;4344;4997
0016.134;4344;5057
0016.144;4344;5057
0016.156;4344;5057
0016.165;4344;4943
0016.175;4344;4997
0016.183;4344;4940
0016.193;4344;4940
0016.204;4344;4940
0016.214;4344;4883
0016.222;4344;4997
0016.232;4344;4997
0016.245;4344;4940
0016.255;4344;4997
0016.263;4344;4997
0016.273;4344;4997
0016.284;4344;5054
0016.294;4344;4997
0016.304;4344;5082
0016.314;4344;5032
0016.325;4344;4861
0016.335;4344;4997
0016.343;4344;5089
0016.353;4344;5068
0016.366;4344;5068
0016.374;4344;4958
0016.384;4344;5072
0016.395;4344;5022
0016.403;4344;4965
0016.413;4344;5022
0016.423;4344;4986
0016.434;4344;4986
0016.444;4344;5022
0016.454;4344;4936
0016.464;4344;4986
0016.475;4344;4929
0016.483;4344;4929
0016.493;4344;4901
0016.503;4344;4972
0016.512;4344;4886
0016.524;4344;4965
0016.534;4344;4851
0016.544;4344;5015
0016.554;4344;4947
0016.563;4344;4890
0016.573;4344;4890
0016.583;4344;5004
0016.592;4344;5061
0016.604;4344;5097
0016.614;4344;5075
0016.624;4344;5111
0016.632;4344;4975
0016.643;4344;5032
0016.653;4344;5040
0016.665;4344;5011
0016.672;4344;5011
0016.686;4344;5011
0016.694;4344;5011
0016.710;4344;4918
0016.723;4344;4997
0016.733;4344;4940
0016.743;4344;4997
0016.751;4344;4940
0016.768;4344;4961
0016.774;4344;4904
0016.782;4344;4961
0016.792;4344;4847
0016.803;4344;4983
0016.813;4344;5011
0016.825;4344;4947
0016.832;4344;4947
0016.844;4344;5004
0016.852;4344;5004
0016.862;4344;5000
0016.873;4344;4979
0016.883;4344;4979
0016.893;4344;4950
0016.901;4344;5036
0016.912;4344;5107
0016.922;4344;5086
0016.932;4344;5065
0016.942;4344;5154
0016.953;4344;5047
0016.971;4344;4933
0016.983;4344;5011
0016.992;4344;4954
0017.002;4344;5040
0017.012;4344;5011
0017.022;4344;4897
0017.033;4344;4954
0017.045;4344;4883
0017.053;4344;4940
0017.063;4344;5453
0017.072;4344;4933
0017.082;4344;4954
0017.092;4344;4954
0017.102;4344;5011
0017.111;4344;5040
0017.121;4344;4954
0017.133;4344;5011
0017.143;4344;5011
0017.152;4344;5011
0017.162;4344;5011
0017.172;4344;5040
0017.184;4344;5011
0017.191;4344;5040
0017.201;4344;5040
0017.213;4344;5011
0017.223;4344;4897
0017.232;4344;4897
0017.242;4344;5025
0017.252;4344;4904
0017.262;4344;5018
0017.273;4344;4961
0017.283;4344;5018
0017.299;4344;5018
0017.312;4344;5018
0017.322;4344;5018
0017.332;4344;5018
0017.342;4344;5018
0017.351;4344;4961
0017.363;4344;5018
0017.371;4344;4876
0017.381;4344;4997
0017.392;4344;5054
0017.404;4344;5054
0017.412;4344;5054
0017.422;4344;5111
0017.433;4344;5032
0017.443;4344;4975
0017.451;4344;5061
0017.463;4344;5032
0017.472;4344;4975
0017.482;4344;4975
0017.492;4344;4940
0017.502;4344;4940
0017.513;4344;4961
0017.529;4344;4983
0017.541;4344;4925
0017.552;4344;4979
0017.562;4344;4865
0017.572;4344;5015
0017.582;4344;5072
0017.593;4344;5007
0017.601;4344;5007
0017.611;4344;5139
0017.621;4344;5061
0017.632;4344;5061
0017.642;4344;5118
0017.654;4344;5040
0017.662;4344;5114
0017.679;4344;5029
0017.691;4344;4915
0017.705;4344;4872
0017.722;4344;4858
0017.732;4344;4908
0017.742;4344;4843
0017.751;4344;4893
0017.761;4344;4936
0017.771;4344;4958
0017.781;4344;4872
0017.792;4344;4925
0017.802;4344;4833
0017.812;4344;4854
0017.829;4344;4933
0017.843;4344;4990
0017.851;4344;4968
0017.861;4344;4943
0017.872;4344;5114
0017.884;4344;5072
0017.892;4344;5050
0017.900;4344;5111
0017.911;4344;4975
0017.921;4344;5068
0017.931;4344;4954
0017.941;4344;5068
0017.952;4344;5011
0017.962;4344;5011
0017.972;4344;4954
0017.980;4344;4954
0017.993;4344;4954
0018.001;4344;4954
0018.011;4344;4897
0018.021;4344;4975
0018.032;4344;4918
0018.050;4344;4997
0018.060;4344;5054
0018.071;4344;4997
0018.081;4344;4940
0018.091;4344;5054
0018.101;4344;4997
0018.114;4344;5111
0018.120;4344;5061
0018.132;4344;4918
0018.140;4344;4975
0018.151;4344;4975
0018.161;4344;4975
0018.171;4344;4940
0018.181;4344;4918
0018.192;4344;4940
0018.200;4344;4940
0018.212;4344;4961
0018.220;4344;5018
0018.231;4344;5075
0018.241;4344;4940
0018.251;4344;4997
0018.261;4344;4883
0018.278;4344;4940
0018.290;4344;4940
0018.300;4344;4940
0018.311;4344;4929
0018.321;4344;5043
0018.331;4344;5015
0018.343;4344;5057
0018.350;4344;5061
0018.364;4344;5097
0018.370;4344;5018
0018.380;4344;4961
0018.391;4344;4933
0018.401;4344;4961
0018.413;4344;5018
0018.428;4344;4968
0018.440;4344;4911
0018.450;4344;4968
0018.460;4344;5025
0018.471;4344;5025
0018.481;4344;4940
0018.497;4344;5025
0018.510;4344;4997
0018.520;4344;5025
0018.532;4344;5082
0018.540;4344;5004
0018.549;4344;4975
0018.561;4344;5118
0018.569;4344;4961
0018.579;4344;5075
0018.590;4344;4961
0018.600;4344;5047
0018.610;4344;4961
0018.620;4344;4904
0018.629;4344;4961
0018.641;4344;4904
0018.657;4344;4925
0018.670;4344;4983
0018.680;4344;4954
0018.696;4344;4983
0018.709;4344;4983
0018.721;4344;4897
0018.729;4344;4983
0018.739;4344;4968
0018.752;4344;5025
0018.760;4344;5025
0018.768;4344;5025
0018.781;4344;4940
0018.789;4344;5025
0018.799;4344;4961
0018.809;4344;4961
0018.819;4344;4868
0018.830;4344;4868
0018.840;4344;4983
0018.850;4344;4983
0018.861;4344;4983
0018.869;4344;5040
0018.879;4344;4983
0018.889;4344;5040
0018.899;4344;4979
0018.908;4344;4979
0018.920;4344;4893
0018.928;4344;4979
0018.941;4344;4943
0018.949;4344;4915
0018.959;4344;4979
0018.969;4344;4808
0018.979;4344;5065
0018.988;4344;4729
0019.000;4344;5100
0019.010;4344;5057
0019.018;4344;5029
0019.029;4344;4972
0019.039;4344;5000
0019.049;4344;5057
0019.062;4344;4979
0019.070;4344;4958
0019.080;4344;5015
0019.096;4344;4901
0019.109;4344;4836
0019.119;4344;4915
0019.129;4344;4943
0019.139;4344;5057
0019.162;4344;4879
0019.176;4344;5000
0019.195;4344;5086
0019.209;4344;4922
0019.232;4344;4979
0019.246;4344;4979
0019.269;4344;5068
0019.283;4344;5040
0019.297;4344;4954
0019.316;4344;5040
0019.328;4344;4983
0019.338;4344;4897
0019.349;4344;4925
0019.359;4344;4883
0019.369;4344;4883
0019.379;4344;4940
0019.388;4344;4958
0019.398;4344;4901
0019.408;4344;4979
0019.418;4344;4979
0019.427;4344;5036
0019.439;4344;5015
0019.451;4344;5050
0019.459;4344;5050
0019.468;4344;5029
0019.478;4344;4865
0019.488;4344;5065
0019.498;4344;5040
0019.507;4344;5075
0019.519;4344;4990
0019.529;4344;5018
0019.539;4344;4933
0019.548;4344;5018
0019.558;4344;5018
0019.568;4344;4990
0019.578;4344;4904
0019.587;4344;4861
0019.599;4344;4940
0019.609;4344;4911
0019.626;4344;4925
0019.638;4344;4868
0019.648;4344;4865
0019.658;4344;4979
0019.667;4344;5036
0019.679;4344;5036
0019.689;4344;5036
0019.697;4344;4979
0019.708;4344;5036
0019.718;4344;5036
0019.736;4344;4993
0019.747;4344;5050
0019.759;4344;5221
0019.767;4344;5032
0019.777;4344;4975
0019.788;4344;4975
0019.798;4344;4975
0019.808;4344;4975
0019.820;4344;4975
0019.829;4344;4879
0019.839;4344;4993
0019.847;4344;4993
0019.857;4344;4993
0019.870;4344;4993
0019.878;4344;4936
0019.888;4344;4936
0019.899;4344;4993
0019.909;4344;4993
0019.917;4344;4936
0019.927;4344;4993
0019.938;4344;5136
0019.948;4344;5007
0019.958;4344;5007
0019.968;4344;4950
0019.979;4344;5011
0019.995;4344;4954
0020.007;4344;4897
0020.018;4344;4950
0020.026;4344;4983
0020.038;4344;4954
0020.046;4344;4954
0020.058;4344;4954
0020.067;4344;4954
0020.077;4344;4893
0020.087;4344;4897
0020.102;4344;5011
0020.118;4344;4840
0020.128;4344;5032
0020.137;4344;5032
0020.159;4344;5164
0020.167;4344;5129
0020.178;4344;5132
0020.186;4344;5175
0020.198;4344;5161
0020.206;4344;5147
0020.217;4344;4983
0020.227;4344;4958
0020.237;4344;4979
0020.247;4344;4979
0020.258;4344;4943
0020.266;4344;4929
0020.284;4344;4865
0020.309;4344;4993
0020.330;4344;4808
0020.350;4344;4936
0020.385;4344;4965
0020.405;4344;4908
0020.440;4344;5086
0020.453;4344;5065
0020.461;4344;5122
0020.488;4344;5007
0020.504;4344;5150
0020.531;4344;5111
0020.545;4344;5054
0020.561;4344;5025
0020.594;4344;4947
0020.617;4344;4868
0020.631;4344;4918
0020.639;4344;4918
0020.664;4344;4911
0020.682;4344;4797
0020.701;4344;4954
0020.721;4344;5007
0020.738;4344;5043
0020.777;4344;5000
0020.791;4344;5057
0020.803;4344;5075
0020.816;4344;5054
0020.832;4344;5040
0020.846;4344;4954
0020.861;4344;4983
0020.873;4344;4861
0020.883;4344;4911
0020.890;4344;4904
0020.902;4344;4947
0020.908;4344;4947
0020.926;4344;4861
0020.951;4344;4968
0020.957;4344;5054
0020.970;4344;4975
0020.986;4344;4947
0020.996;4344;5004
0021.006;4344;5061
0021.017;4344;5004
0021.027;4344;5061
0021.035;4344;4983
0021.046;4344;4925
0021.058;4344;5040
0021.066;4344;5040
0021.076;4344;4983
0021.085;4344;4925
0021.097;4344;4983
0021.105;4344;4868
0021.116;4344;4947
0021.126;4344;5004
0021.136;4344;4968
0021.146;4344;4990
0021.157;4344;4990
0021.173;4344;4929
0021.185;4344;5100
0021.196;4344;5079
0021.206;4344;5000
0021.218;4344;5000
0021.226;4344;4943
0021.237;4344;5057
0021.245;4344;5057
0021.255;4344;5057
0021.265;4344;5093
0021.276;4344;5114
0021.286;4344;5075
0021.296;4344;5018
0021.306;4344;5018
0021.315;4344;5018
0021.325;4344;4961
0021.341;4344;4961
0021.356;4344;4983
0021.366;4344;5004
0021.376;4344;4947
0021.393;4344;5089
0021.405;4344;4868
0021.415;4344;5004
0021.427;4344;4943
0021.436;4344;4983
0021.446;4344;4943
0021.456;4344;4983
0021.464;4344;4943
0021.475;4344;5000
0021.485;4344;4943
0021.495;4344;5000
0021.505;4344;5000
0021.516;4344;5057
0021.526;4344;4943
0021.538;4344;5057
0021.544;4344;5057
0021.555;4344;5004
0021.565;4344;5004
0021.575;4344;5061
0021.583;4344;5061
0021.596;4344;4947
0021.604;4344;5061
0021.614;4344;5097
0021.624;4344;4904
0021.635;4344;4904
0021.647;4344;4904
0021.655;4344;4811
0021.663;4344;4929
0021.676;4344;4950
0021.684;4344;4893
0021.694;4344;4922
0021.704;4344;4950
0021.715;4344;4950
0021.725;4344;4950
0021.737;4344;4950
0021.743;4344;5007
0021.756;4344;4979
0021.764;4344;5004
0021.774;4344;5004
0021.786;4344;5004
0021.795;4344;5040
0021.811;4344;5040
0021.825;4344;4997
0021.836;4344;5054
0021.844;4344;5082
0021.854;4344;5072
0021.864;4344;4958
0021.877;4344;4958
0021.885;4344;5015
0021.895;4344;5015
0021.907;4344;5072
0021.922;4344;5072
0021.936;4344;5015
0021.944;4344;4958
0021.955;4344;4901
0021.965;4344;4922
0021.975;4344;4772
0021.985;4344;4965
0021.994;4344;4851
0022.006;4344;4925
0022.014;4344;4868
0022.033;4344;4840
0022.045;4344;4861
0022.057;4344;4861
0022.063;4344;4861
0022.076;4344;4975
