temps;MGA;MDR
0013.430;4344;5257
0013.440;4344;5236
0013.446;4344;5179
0013.461;4344;5214
0013.469;4344;5214
0013.477;4344;5186
0013.487;4344;5271
0013.500;4344;5193
0013.508;4344;5175
0013.518;4344;5211
0013.528;4344;5189
0013.545;4344;5054
0013.557;4344;5182
0013.571;4344;5139
0013.578;4344;5082
0013.588;4344;5068
0013.598;4344;5068
0013.608;4344;5111
0013.617;4344;5025
0013.627;4344;5132
0013.637;4344;5129
0013.674;4344;5157
0013.686;4344;5157
0013.699;4344;5157
0013.707;4344;5157
0013.717;4344;5157
0013.729;4344;5136
0013.740;4344;5136
0013.748;4344;5221
0013.760;4344;5132
0013.768;4344;5189
0013.779;4344;5189
0013.787;4344;5132
0013.799;4344;5189
0013.807;4344;5189
0013.818;4344;5189
0013.828;4344;5111
0013.836;4344;5168
0013.846;4344;5111
0013.857;4344;5168
0013.867;4344;5054
0013.877;4344;5168
0013.887;4344;5111
0013.900;4344;5054
0013.906;4344;5054
0013.916;4344;5168
0013.926;4344;5032
0013.937;4344;5111
0013.947;4344;5111
0013.957;4344;5168
0013.967;4344;5168
0013.984;4344;5196
0013.998;4344;5143
0014.007;4344;5204
0014.017;4344;5250
0014.027;4344;5200
0014.037;4344;5204
0014.048;4344;5182
0014.058;4344;5211
0014.074;4344;5161
0014.093;4344;5246
0014.107;4344;5132
0014.117;4344;5189
0014.127;4344;5132
0014.138;4344;5047
0014.146;4344;5139
0014.156;4344;5168
0014.167;4344;5168
0014.179;4344;4936
0014.189;4344;5186
0014.204;4344;5250
0014.216;4344;5200
0014.226;4344;5229
0014.236;4344;5229
0014.247;4344;5286
0014.259;4344;5211
0014.267;4344;5268
0014.277;4344;5104
0014.290;4344;5168
0014.298;4344;5111
0014.306;4344;5111
0014.316;4344;5132
0014.329;4344;5047
0014.339;4344;5154
0014.345;4344;5097
0014.357;4344;5089
0014.366;4344;5050
0014.378;4344;5050
0014.386;4344;5050
0014.398;4344;5114
0014.407;4344;5200
0014.423;4344;5257
0014.435;4344;5186
0014.446;4344;5214
0014.458;4344;5164
0014.466;4344;5221
0014.474;4344;5250
0014.487;4344;5200
0014.495;4344;5200
0014.509;4344;5300
0014.515;4344;5136
0014.526;4344;5136
0014.536;4344;5107
0014.546;4344;5164
0014.556;4344;5221
0014.567;4344;5164
0014.577;4344;5164
0014.585;4344;5079
0014.595;4344;5164
0014.606;4344;5243
0014.618;4344;5243
0014.626;4344;5186
0014.634;4344;5107
0014.653;4344;5164
0014.665;4344;5278
0014.678;4344;5289
0014.686;4344;5204
0014.698;4344;5204
0014.707;4344;5232
0014.715;4344;5147
0014.725;4344;5168
0014.737;4344;5054
0014.745;4344;5075
0014.764;4344;5061
0014.776;4344;5082
0014.787;4344;5104
0014.795;4344;5104
0014.805;4344;5100
0014.815;4344;5157
0014.827;4344;5072
0014.835;4344;5214
0014.848;4344;5079
0014.858;4344;5172
0014.873;4344;5229
0014.885;4344;5229
0014.897;4344;5229
0014.905;4344;5207
0014.916;4344;5207
0014.926;4344;5264
0014.938;4344;5186
0014.944;4344;5129
0014.955;4344;5186
0014.965;4344;5207
0014.975;4344;5150
0014.986;4344;5207
0014.994;4344;5150
0015.004;4344;5114
0015.016;4344;5172
0015.024;4344;5114
0015.035;4344;5114
0015.045;4344;5114
0015.057;4344;5086
0015.066;4344;5143
0015.074;4344;5086
0015.084;4344;5172
0015.096;4344;5150
0015.104;4344;5150
0015.115;4344;5179
0015.125;4344;5207
0015.137;4344;5300
0015.146;4344;5336
0015.154;4344;5200
0015.164;4344;5143
0015.176;4344;5147
0015.185;4344;5147
0015.195;4344;5232
0015.205;4344;5232
0015.217;4344;5232
0015.232;4344;5147
0015.244;4344;5168
0015.254;4344;5254
0015.265;4344;5054
0015.273;4344;5218
0015.285;4344;5189
0015.295;4344;5161
0015.304;4344;5218
0015.314;4344;5161
0015.324;4344;5132
0015.335;4344;4868
0015.345;4344;5232
0015.353;4344;5175
0015.365;4344;5154
0015.375;4344;5154
0015.384;4344;5068
0015.394;4344;5154
0015.404;4344;5175
0015.415;4344;5118
0015.425;4344;5175
0015.435;4344;5032
0015.443;4344;4911
0015.454;4344;5161
0015.464;4344;5218
0015.474;4344;5175
0015.484;4344;5289
0015.495;4344;5154
0015.505;4344;5268
0015.515;4344;5132
0015.523;4344;5104
0015.534;4344;5125
0015.544;4344;5075
0015.552;4344;5132
0015.562;4344;5068
0015.575;4344;5154
0015.585;4344;5154
0015.593;4344;5239
0015.603;4344;5068
0015.616;4344;5211
0015.624;4344;5097
0015.634;4344;5154
0015.644;4344;5132
0015.657;4344;5132
0015.665;4344;4990
0015.673;4344;5154
0015.683;4344;5154
0015.698;4344;5154
0015.704;4344;5154
0015.716;4344;5154
0015.727;4344;5325
0015.735;4344;5246
0015.743;4344;5246
0015.753;4344;5246
0015.763;4344;5225
0015.776;4344;5243
0015.784;4344;5243
0015.794;4344;5186
0015.805;4344;5186
0015.821;4344;5179
0015.833;4344;5007
0015.843;4344;5143
0015.854;4344;4993
0015.864;4344;5150
0015.874;4344;5065
0015.885;4344;4915
0015.893;4344;5079
0015.903;4344;4961
0015.913;4344;5040
0015.923;4344;5154
0015.934;4344;4954
0015.944;4344;5118
0015.954;4344;5089
0015.971;4344;5246
0015.983;4344;5261
0015.993;4344;5218
0016.003;4344;5196
0016.014;4344;5339
0016.024;4344;5268
0016.041;4344;5189
0016.055;4344;5250
0016.063;4344;5221
0016.072;4344;5164
0016.082;4344;5250
0016.094;4344;5107
0016.104;4344;5107
0016.113;4344;5043
0016.123;4344;5093
0016.133;4344;5114
0016.143;4344;5107
0016.152;4344;5186
0016.162;4344;5114
0016.180;4344;5057
0016.193;4344;5114
0016.203;4344;5000
0016.213;4344;5079
0016.223;4344;5079
0016.234;4344;5040
0016.244;4344;5097
0016.252;4344;5154
0016.262;4344;5189
0016.273;4344;5189
0016.283;4344;5189
0016.293;4344;5246
0016.303;4344;5296
0016.312;4344;5332
0016.326;4344;5211
0016.332;4344;5214
0016.342;4344;5328
0016.353;4344;5193
0016.363;4344;5193
0016.373;4344;5221
0016.383;4344;5022
0016.392;4344;5143
0016.402;4344;5086
0016.412;4344;5086
0016.422;4344;5029
0016.433;4344;5107
0016.445;4344;5107
0016.453;4344;5129
0016.463;4344;5129
0016.472;4344;5093
0016.482;4344;5179
0016.492;4344;5093
0016.502;4344;5093
0016.521;4344;5114
0016.533;4344;5278
0016.543;4344;5093
0016.562;4344;5207
0016.572;4344;5164
0016.583;4344;5200
0016.593;4344;5286
0016.603;4344;5200
0016.613;4344;5200
0016.632;4344;5200
0016.650;4344;5200
0016.677;4344;5143
0016.687;4344;5164
0016.710;4344;5107
0016.724;4344;5107
0016.751;4344;5107
0016.767;4344;5107
0016.776;4344;5221
0016.790;4344;5164
0016.804;4344;5186
0016.814;4344;5186
0016.823;4344;5186
0016.833;4344;5186
0016.849;4344;5186
0016.862;4344;5271
0016.874;4344;5164
0016.882;4344;5107
0016.892;4344;5221
0016.903;4344;5225
0016.911;4344;5225
0016.921;4344;5225
0016.932;4344;5168
0016.942;4344;5254
0016.952;4344;5225
0016.962;4344;5168
0016.973;4344;5111
0016.983;4344;5168
0016.991;4344;5168
0017.001;4344;5054
0017.012;4344;5040
0017.022;4344;5175
0017.032;4344;5118
0017.043;4344;5175
0017.055;4344;5061
0017.061;4344;5118
0017.075;4344;4993
0017.082;4344;4958
0017.092;4344;5072
0017.102;4344;5214
0017.112;4344;5214
0017.129;4344;5250
0017.141;4344;5264
0017.151;4344;5186
0017.160;4344;5186
0017.172;4344;5186
0017.182;4344;5243
0017.192;4344;5271
0017.201;4344;5107
0017.211;4344;5107
0017.223;4344;5193
0017.231;4344;5079
0017.242;4344;5107
0017.254;4344;5129
0017.262;4344;5122
0017.274;4344;5122
0017.281;4344;5122
0017.291;4344;5093
0017.301;4344;5143
0017.311;4344;5114
0017.320;4344;5172
0017.332;4344;5172
0017.348;4344;5200
0017.361;4344;5143
0017.371;4344;5229
0017.379;4344;5236
0017.391;4344;5236
0017.402;4344;5122
0017.412;4344;5157
0017.420;4344;5214
0017.430;4344;5157
0017.441;4344;5278
0017.451;4344;4547
0017.461;4344;4719
0017.471;4344;4843
0017.480;4344;4908
0017.494;4344;5724
0017.500;4344;5603
0017.511;4344;5403
0017.523;4344;5443
0017.531;4344;5257
0017.539;4344;5257
0017.551;4344;5200
0017.568;4344;5107
0017.580;4344;5164
0017.591;4344;5129
0017.599;4344;5036
0017.611;4344;5136
0017.621;4344;5079
0017.634;4344;5079
0017.642;4344;5043
0017.650;4344;5065
0017.660;4344;5061
0017.671;4344;5118
0017.681;4344;5118
0017.691;4344;5118
0017.699;4344;5118
0017.711;4344;5175
0017.720;4344;5118
0017.730;4344;5154
0017.740;4344;5125
0017.751;4344;5182
0017.761;4344;5182
0017.771;4344;5211
0017.781;4344;5268
0017.798;4344;5139
0017.810;4344;5204
0017.826;4344;5182
0017.841;4344;5239
0017.853;4344;5182
0017.859;4344;5239
0017.869;4344;5125
0017.880;4344;5239
0017.890;4344;5218
0017.900;4344;5104
0017.912;4344;5161
0017.921;4344;5161
0017.933;4344;5104
0017.947;4344;5054
0017.960;4344;5111
0017.970;4344;5054
0017.978;4344;5097
0017.989;4344;5068
0017.999;4344;5097
0018.011;4344;5097
0018.021;4344;5047
0018.036;4344;5104
0018.050;4344;5111
0018.060;4344;5168
0018.071;4344;5168
0018.079;4344;5225
0018.093;4344;5225
0018.100;4344;5168
0018.110;4344;5168
0018.120;4344;5225
0018.130;4344;5225
0018.141;4344;5204
0018.153;4344;5111
0018.159;4344;5111
0018.169;4344;5111
0018.180;4344;5054
0018.190;4344;5097
0018.202;4344;5150
0018.210;4344;5093
0018.221;4344;5122
0018.237;4344;5122
0018.249;4344;5207
0018.260;4344;5207
0018.270;4344;5221
0018.278;4344;5221
0018.291;4344;5257
0018.299;4344;5179
0018.311;4344;5293
0018.319;4344;5254
0018.330;4344;5254
0018.340;4344;5196
0018.350;4344;5225
0018.358;4344;5168
0018.371;4344;5139
0018.379;4344;5225
0018.389;4344;5139
0018.401;4344;5125
0018.410;4344;4954
0018.420;4344;5054
0018.430;4344;5054
0018.446;4344;5111
0018.461;4344;5075
0018.469;4344;5132
0018.479;4344;5132
0018.490;4344;5246
0018.500;4344;5168
0018.510;4344;5082
0018.520;4344;5168
0018.529;4344;5168
0018.539;4344;5225
0018.549;4344;5225
0018.559;4344;5111
0018.570;4344;5225
0018.580;4344;5111
0018.592;4344;5089
0018.606;4344;5175
0018.619;4344;5204
0018.629;4344;5118
0018.639;4344;5175
0018.650;4344;5289
0018.660;4344;5040
0018.668;4344;5118
0018.678;4344;5204
0018.689;4344;5204
0018.699;4344;5154
0018.709;4344;5182
0018.719;4344;5132
0018.730;4344;5161
0018.742;4344;5161
0018.748;4344;5104
0018.773;4344;5118
0018.779;4344;5147
0018.789;4344;5061
0018.797;4344;5118
0018.810;4344;5004
0018.818;4344;5139
0018.828;4344;5161
0018.838;4344;5246
0018.849;4344;5139
0018.859;4344;5082
0018.869;4344;5139
0018.879;4344;5082
0018.896;4344;5261
0018.908;4344;5296
0018.918;4344;5282
0018.929;4344;5232
0018.941;4344;5175
0018.947;4344;5232
0018.957;4344;5179
0018.968;4344;5122
0018.978;4344;5122
0018.988;4344;5143
0019.007;4344;5079
0019.019;4344;5022
0019.027;4344;5129
0019.037;4344;5129
0019.048;4344;5129
0019.058;4344;5186
0019.068;4344;5186
0019.078;4344;5243
0019.089;4344;5079
0019.099;4344;5164
0019.109;4344;5143
0019.117;4344;5143
0019.128;4344;5114
0019.138;4344;5143
0019.148;4344;5164
0019.156;4344;5164
0019.169;4344;5164
0019.179;4344;5164
0019.187;4344;5136
0019.197;4344;5107
0019.208;4344;5164
0019.218;4344;5111
0019.228;4344;5111
0019.236;4344;5082
0019.249;4344;5129
0019.265;4344;5268
0019.280;4344;5207
0019.288;4344;5125
0019.302;4344;5104
0019.317;4344;5189
0019.329;4344;5161
0019.337;4344;5303
0019.347;4344;5082
0019.358;4344;5139
0019.368;4344;5225
0019.378;4344;5261
0019.388;4344;5182
0019.397;4344;5068
0019.407;4344;5147
0019.417;4344;5204
0019.427;4344;5004
0019.437;4344;5168
0019.456;4344;5025
0019.468;4344;5068
0019.477;4344;5154
0019.487;4344;5154
0019.497;4344;5154
0019.508;4344;5097
0019.518;4344;5211
0019.528;4344;5097
0019.538;4344;5097
0019.555;4344;5125
0019.567;4344;5068
0019.577;4344;5068
0019.588;4344;5147
0019.600;4344;5147
0019.608;4344;5204
0019.618;4344;5204
0019.626;4344;5261
0019.637;4344;5275
0019.647;4344;5254
0019.657;4344;5254
0019.668;4344;5196
0019.678;4344;5200
0019.688;4344;5236
0019.704;4344;5214
0019.717;4344;5157
0019.727;4344;5157
0019.739;4344;5157
0019.748;4344;5122
0019.758;4344;5065
0019.768;4344;5143
0019.778;4344;5143
0019.787;4344;5107
0019.797;4344;5107
0019.809;4344;5164
0019.817;4344;5107
0019.830;4344;5107
0019.838;4344;5129
0019.848;4344;5057
0019.856;4344;5136
0019.867;4344;5136
0019.877;4344;5107
0019.887;4344;5136
0019.895;4344;5193
0019.908;4344;5193
0019.916;4344;5250
0019.926;4344;5286
0019.936;4344;5207
0019.947;4344;5207
0019.957;4344;5186
0019.967;4344;5186
0019.975;4344;5186
0019.986;4344;5243
0019.996;4344;5186
0020.006;4344;5100
0020.016;4344;5221
0020.027;4344;5307
0020.037;4344;5200
0020.047;4344;5200
0020.057;4344;5221
0020.068;4344;5107
0020.076;4344;5107
0020.086;4344;5164
0020.096;4344;5164
0020.107;4344;5193
0020.117;4344;5072
0020.127;4344;5050
0020.136;4344;5050
0020.146;4344;5107
0020.156;4344;5136
0020.166;4344;5107
0020.176;4344;5114
0020.187;4344;5229
0020.197;4344;5086
0020.207;4344;5172
0020.216;4344;5172
0020.226;4344;5229
0020.236;4344;5172
0020.246;4344;5200
0020.257;4344;5229
0020.267;4344;5229
0020.277;4344;5172
0020.287;4344;5172
0020.296;4344;5172
0020.306;4344;5229
0020.316;4344;5143
0020.326;4344;5225
0020.337;4344;5168
0020.347;4344;5168
0020.357;4344;5161
0020.365;4344;4840
0020.376;4344;5168
0020.386;4344;5204
0020.396;4344;5089
0020.406;4344;5268
0020.415;4344;5189
0020.427;4344;5161
0020.443;4344;5161
0020.458;4344;5218
0020.466;4344;5161
0020.476;4344;5161
0020.486;4344;5246
0020.497;4344;5079
0020.507;4344;5079
0020.515;4344;5136
0020.527;4344;5136
0020.536;4344;5193
0020.546;4344;5193
0020.556;4344;5100
0020.566;4344;5243
0020.577;4344;5136
0020.585;4344;5193
0020.595;4344;5250
0020.605;4344;5114
0020.616;4344;5172
0020.626;4344;5172
0020.636;4344;5172
0020.647;4344;5172
0020.663;4344;5229
0020.675;4344;5314
0020.688;4344;5214
0020.696;4344;5186
0020.710;4344;5157
0020.716;4344;5072
0020.726;4344;5100
0020.735;4344;5100
0020.745;4344;5100
0020.755;4344;5100
0020.765;4344;5100
0020.776;4344;5179
0020.786;4344;5179
0020.794;4344;5179
0020.806;4344;5179
0020.817;4344;5093
0020.825;4344;5122
0020.835;4344;5236
0020.845;4344;5157
0020.860;4344;5157
0020.866;4344;5100
0020.874;4344;5157
0020.884;4344;5072
0020.895;4344;5157
0020.905;4344;5157
0020.915;4344;5157
0020.928;4344;5129
0020.938;4344;5157
0020.944;4344;5157
0020.954;4344;5157
0020.965;4344;5072
0020.979;4344;5161
0020.987;4344;5161
0020.993;4344;5132
0021.005;4344;5161
0021.016;4344;5075
0021.024;4344;5218
0021.034;4344;5139
0021.044;4344;5139
0021.055;4344;5147
0021.065;4344;5118
0021.075;4344;5147
0021.085;4344;5061
0021.094;4344;5111
0021.104;4344;5082
0021.114;4344;5111
0021.124;4344;5025
0021.135;4344;5189
0021.145;4344;5132
0021.153;4344;5018
0021.166;4344;5175
0021.174;4344;5147
0021.184;4344;5175
0021.194;4344;5147
0021.205;4344;5204
0021.213;4344;5061
0021.225;4344;5147
0021.236;4344;5147
0021.252;4344;5089
0021.264;4344;5089
0021.274;4344;5089
0021.285;4344;5061
0021.293;4344;5147
0021.305;4344;5147
0021.316;4344;5147
0021.324;4344;5118
0021.336;4344;5182
0021.344;4344;5182
0021.354;4344;5154
0021.365;4344;5239
0021.375;4344;5296
0021.385;4344;5339
0021.394;4344;5204
0021.404;4344;5261
0021.414;4344;5118
0021.424;4344;5147
0021.436;4344;5147
0021.445;4344;5147
0021.455;4344;5207
0021.465;4344;5122
0021.474;4344;5122
0021.484;4344;5065
0021.494;4344;5143
0021.504;4344;5143
0021.513;4344;5172
0021.525;4344;5072
0021.535;4344;5072
0021.543;4344;5114
0021.554;4344;5111
0021.564;4344;5111
0021.574;4344;5132
0021.584;4344;5132
0021.593;4344;5132
0021.605;4344;5132
0021.615;4344;5132
0021.623;4344;5047
0021.634;4344;5189
0021.648;4344;5225
0021.654;4344;5225
0021.664;4344;5225
0021.675;4344;5118
0021.685;4344;5239
0021.695;4344;5218
0021.703;4344;5161
0021.714;4344;5196
0021.724;4344;5196
0021.734;4344;5254
0021.744;4344;5139
0021.755;4344;5086
0021.765;4344;5086
0021.773;4344;5143
0021.783;4344;5143
0021.794;4344;5086
0021.804;4344;5072
0021.816;4344;5068
0021.825;4344;5061
0021.833;4344;5147
0021.843;4344;5111
0021.853;4344;5111
0021.866;4344;5168
0021.874;4344;5168
0021.884;4344;5168
0021.894;4344;5282
0021.911;4344;5204
0021.923;4344;5289
0021.933;4344;5182
0021.942;4344;5182
0021.954;4344;5182
0021.964;4344;5182
0021.974;4344;5182
0021.985;4344;5161
0021.993;4344;5104
0022.003;4344;5097
0022.016;4344;5125
0022.026;4344;5239
0022.032;4344;5182
0022.044;4344;5125
0022.053;4344;5097
0022.063;4344;5182
0022.073;4344;5097
0022.084;4344;5125
